Date;Poule;niveau_observation;Ponte;Etat_oeuf;Doute;Effectif;Remarques
2024-04-15;Cunégonde;individuel;0;RAS;False;1;RAS
2024-04-15;Valérie;individuel;1;RAS;False;1;RAS
2024-04-15;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-15;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-16;MARANS;groupe;2;RAS;False;3;RAS
2024-04-16;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-16;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-16;Cunégonde;individuel;0;RAS;False;1;RAS
2024-04-16;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-16;Valérie;individuel;1;RAS;False;1;RAS
2024-04-17;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-17;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-17;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-17;Valérie;individuel;0;RAS;False;1;RAS
2024-04-17;MARANS;groupe;1;RAS;False;3;RAS
2024-04-17;Joséphine;individuel;0;RAS;False;1;implant
2024-04-18;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-18;Valérie;individuel;1;RAS;False;1;RAS
2024-04-18;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-18;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-18;Cunégonde;individuel;0;RAS;False;1;RAS
2024-04-18;MARANS;groupe;2;RAS;False;3;RAS
2024-04-19;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-19;MARANS;groupe;1;RAS;False;3;RAS
2024-04-19;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-19;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-19;Valérie;individuel;1;RAS;False;1;RAS
2024-04-19;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-20;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-20;Valérie;individuel;1;RAS;False;1;RAS
2024-04-20;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-20;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-20;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-20;MARANS;groupe;1;RAS;False;3;RAS
2024-04-21;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-21;Valérie;individuel;0;RAS;False;1;RAS
2024-04-21;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-21;Cunégonde;individuel;0;RAS;False;1;RAS
2024-04-21;MARANS;groupe;3;RAS;False;3;RAS
2024-04-21;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-22;MARANS;groupe;1;cassé;False;3;RAS
2024-04-22;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-22;Rémiel;individuel;0;RAS;False;1;ajout calcium
2024-04-22;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-22;Valérie;individuel;1;RAS;False;1;RAS
2024-04-22;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-23;Cunégonde;individuel;0;RAS;False;1;RAS
2024-04-23;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-23;Valérie;individuel;1;RAS;False;1;RAS
2024-04-23;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-23;MARANS;groupe;2;RAS;False;3;RAS
2024-04-23;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-24;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-24;Valérie;individuel;1;RAS;False;1;RAS
2024-04-24;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-24;Joséphine;individuel;0;RAS;False;1;fin traitement
2024-04-24;MARANS;groupe;1;RAS;False;3;RAS
2024-04-24;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-25;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-25;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-25;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-25;Valérie;individuel;1;RAS;False;1;RAS
2024-04-25;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-25;MARANS;groupe;1;RAS;True;3;RAS
2024-04-26;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-26;Valérie;individuel;0;RAS;False;1;RAS
2024-04-26;MARANS;groupe;1;RAS;False;3;RAS
2024-04-26;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-26;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-26;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-27;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-27;MARANS;groupe;2;RAS;False;3;RAS
2024-04-27;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-27;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-27;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-27;Valérie;individuel;1;RAS;False;1;RAS
2024-04-28;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-28;MARANS;groupe;1;RAS;False;3;RAS
2024-04-28;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-28;Valérie;individuel;1;RAS;False;1;RAS
2024-04-28;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-28;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-29;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-29;Cunégonde;individuel;1;RAS;False;1;RAS
2024-04-29;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-29;MARANS;groupe;1;RAS;False;3;RAS
2024-04-29;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-29;Valérie;individuel;1;RAS;False;1;RAS
2024-04-30;Rémiel;individuel;0;RAS;False;1;RAS
2024-04-30;Valérie;individuel;0;RAS;False;1;RAS
2024-04-30;Joséphine;individuel;0;RAS;False;1;RAS
2024-04-30;Pioupioute;individuel;0;RAS;False;1;RAS
2024-04-30;Cunégonde;individuel;0;RAS;False;1;RAS
2024-04-30;MARANS;groupe;1;RAS;False;3;RAS
2024-05-01;MARANS;groupe;0;RAS;False;3;RAS
2024-05-01;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-01;Valérie;individuel;1;RAS;False;1;RAS
2024-05-01;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-01;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-01;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-02;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-02;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-02;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-02;Valérie;individuel;1;RAS;False;1;RAS
2024-05-02;MARANS;groupe;1;RAS;False;3;RAS
2024-05-02;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-03;MARANS;groupe;1;RAS;False;3;RAS
2024-05-03;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-03;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-03;Valérie;individuel;1;RAS;False;1;RAS
2024-05-03;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-03;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-04;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-04;MARANS;groupe;1;RAS;False;3;RAS
2024-05-04;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-04;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-04;Valérie;individuel;1;RAS;False;1;RAS
2024-05-04;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-05;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-05;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-05;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-05;Valérie;individuel;1;RAS;False;1;RAS
2024-05-05;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-05;MARANS;groupe;1;RAS;False;3;RAS
2024-05-06;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-06;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-06;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-06;Valérie;individuel;1;RAS;False;1;RAS
2024-05-06;MARANS;groupe;2;RAS;False;3;RAS
2024-05-06;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-07;MARANS;groupe;1;RAS;False;3;RAS
2024-05-07;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-07;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-07;Valérie;individuel;1;RAS;False;1;RAS
2024-05-07;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-07;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-08;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-08;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-08;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-08;Valérie;individuel;0;RAS;False;1;RAS
2024-05-08;MARANS;groupe;1;RAS;False;3;RAS
2024-05-08;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-09;MARANS;groupe;1;RAS;False;3;RAS
2024-05-09;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-09;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-09;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-09;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-09;Valérie;individuel;1;RAS;False;1;RAS
2024-05-10;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-10;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-10;MARANS;groupe;2;RAS;False;3;RAS
2024-05-10;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-10;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-10;Valérie;individuel;1;RAS;False;1;RAS
2024-05-11;MARANS;groupe;1;RAS;False;3;RAS
2024-05-11;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-11;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-11;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-11;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-11;Valérie;individuel;1;RAS;False;1;RAS
2024-05-12;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-12;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-12;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-12;MARANS;groupe;1;RAS;False;3;RAS
2024-05-12;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-12;Valérie;individuel;1;RAS;False;1;RAS
2024-05-13;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-13;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-13;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-13;Valérie;individuel;1;RAS;False;1;RAS
2024-05-13;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-13;MARANS;groupe;1;RAS;False;3;RAS
2024-05-14;MARANS;groupe;1;RAS;False;3;RAS
2024-05-14;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-14;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-14;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-14;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-14;Valérie;individuel;0;RAS;False;1;RAS
2024-05-15;Valérie;individuel;1;RAS;False;1;RAS
2024-05-15;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-15;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-15;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-15;MARANS;groupe;1;RAS;False;3;RAS
2024-05-15;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-16;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-16;MARANS;groupe;1;RAS;False;3;RAS
2024-05-16;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-16;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-16;Valérie;individuel;0;RAS;False;1;RAS
2024-05-16;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-17;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-17;Valérie;individuel;1;RAS;False;1;RAS
2024-05-17;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-17;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-17;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-17;MARANS;groupe;1;RAS;False;3;RAS
2024-05-18;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-18;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-18;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-18;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-18;Valérie;individuel;0;RAS;False;1;RAS
2024-05-18;MARANS;groupe;1;RAS;False;3;RAS
2024-05-19;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-19;MARANS;groupe;2;RAS;False;3;RAS
2024-05-19;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-19;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-19;Valérie;individuel;1;RAS;False;1;RAS
2024-05-19;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-20;MARANS;groupe;1;RAS;False;3;RAS
2024-05-20;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-20;Valérie;individuel;1;RAS;False;1;RAS
2024-05-20;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-20;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-20;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-21;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-21;MARANS;groupe;1;RAS;False;3;RAS
2024-05-21;Valérie;individuel;1;RAS;False;1;RAS
2024-05-21;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-21;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-21;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-22;Rémiel;individuel;0;RAS;False;1;arrêt calcium
2024-05-22;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-22;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-22;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-22;MARANS;groupe;1;RAS;False;3;RAS
2024-05-22;Valérie;individuel;0;RAS;False;1;RAS
2024-05-23;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-23;Valérie;individuel;1;RAS;False;1;RAS
2024-05-23;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-23;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-23;MARANS;groupe;0;RAS;False;3;RAS
2024-05-23;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-24;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-24;MARANS;groupe;1;RAS;False;3;RAS
2024-05-24;Valérie;individuel;0;RAS;False;1;RAS
2024-05-24;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-24;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-24;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-25;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-25;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-25;MARANS;groupe;1;RAS;False;3;RAS
2024-05-25;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-25;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-25;Valérie;individuel;1;RAS;False;1;RAS
2024-05-26;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-26;Valérie;individuel;1;RAS;False;1;RAS
2024-05-26;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-26;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-26;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-26;MARANS;groupe;1;RAS;False;3;RAS
2024-05-27;Valérie;individuel;1;RAS;False;1;RAS
2024-05-27;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-27;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-27;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-27;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-27;MARANS;groupe;2;RAS;False;3;RAS
2024-05-28;MARANS;groupe;1;RAS;False;3;RAS
2024-05-28;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-28;Valérie;individuel;1;RAS;False;1;RAS
2024-05-28;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-28;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-28;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-29;Valérie;individuel;1;RAS;False;1;RAS
2024-05-29;MARANS;groupe;1;RAS;False;3;RAS
2024-05-29;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-29;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-29;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-29;Cunégonde;individuel;1;RAS;False;1;RAS
2024-05-30;Cunégonde;individuel;0;RAS;False;1;RAS
2024-05-30;Pioupioute;individuel;0;RAS;False;1;RAS
2024-05-30;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-30;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-30;MARANS;groupe;1;RAS;False;3;RAS
2024-05-30;Valérie;individuel;0;RAS;False;1;RAS
2024-05-31;MARANS;groupe;1;RAS;False;3;RAS
2024-05-31;Joséphine;individuel;0;RAS;False;1;RAS
2024-05-31;Valérie;individuel;1;RAS;False;1;RAS
2024-05-31;Pioupioute;individuel;0;RAS;False;1;veut pondre
2024-05-31;Rémiel;individuel;0;RAS;False;1;RAS
2024-05-31;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-01;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-01;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-01;Valérie;individuel;1;RAS;False;1;RAS
2024-06-01;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-01;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-01;MARANS;groupe;1;RAS;False;3;RAS
2024-06-02;MARANS;groupe;1;RAS;False;3;RAS
2024-06-02;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-02;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-02;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-02;Valérie;individuel;1;RAS;False;1;RAS
2024-06-02;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-03;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-03;Valérie;individuel;1;RAS;False;1;RAS
2024-06-03;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-03;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-03;MARANS;groupe;1;RAS;False;3;RAS
2024-06-03;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-04;MARANS;groupe;1;RAS;False;3;RAS
2024-06-04;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-04;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-04;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-04;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-04;Valérie;individuel;1;RAS;False;1;RAS
2024-06-05;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-05;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-05;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-05;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-05;Valérie;individuel;0;RAS;False;1;RAS
2024-06-05;MARANS;groupe;1;RAS;False;3;RAS
2024-06-06;Valérie;individuel;1;RAS;False;1;RAS
2024-06-06;MARANS;groupe;1;RAS;False;3;RAS
2024-06-06;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-06;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-06;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-06;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-07;MARANS;groupe;1;RAS;False;3;RAS
2024-06-07;Valérie;individuel;0;RAS;False;1;RAS
2024-06-07;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-07;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-07;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-07;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-08;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-08;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-08;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-08;MARANS;groupe;2;RAS;False;3;RAS
2024-06-08;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-08;Valérie;individuel;1;RAS;False;1;RAS
2024-06-09;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-09;Valérie;individuel;1;RAS;False;1;RAS
2024-06-09;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-09;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-09;MARANS;groupe;2;RAS;False;3;RAS
2024-06-09;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-10;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-10;MARANS;groupe;1;RAS;False;3;RAS
2024-06-10;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-10;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-10;Valérie;individuel;1;RAS;False;1;RAS
2024-06-10;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-11;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-11;Valérie;individuel;0;RAS;False;1;RAS
2024-06-11;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-11;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-11;MARANS;groupe;1;RAS;False;3;RAS
2024-06-11;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-12;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-12;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-12;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-12;Valérie;individuel;1;RAS;False;1;RAS
2024-06-12;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-12;MARANS;groupe;1;RAS;False;3;RAS
2024-06-13;Valérie;individuel;1;RAS;False;1;RAS
2024-06-13;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-13;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-13;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-13;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-13;MARANS;groupe;1;RAS;False;3;RAS
2024-06-14;MARANS;groupe;1;RAS;False;3;RAS
2024-06-14;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-14;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-14;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-14;Valérie;individuel;1;RAS;False;1;RAS
2024-06-14;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-15;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-15;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-15;Valérie;individuel;0;RAS;False;1;RAS
2024-06-15;Rémiel;individuel;0;RAS;False;1;retrait point
2024-06-15;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-15;MARANS;groupe;1;cassé;False;3;RAS
2024-06-16;MARANS;groupe;1;RAS;False;3;RAS
2024-06-16;Valérie;individuel;1;RAS;False;1;RAS
2024-06-16;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-16;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-16;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-16;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-17;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-17;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-17;Valérie;individuel;1;RAS;False;1;RAS
2024-06-17;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-17;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-17;MARANS;groupe;2;RAS;False;3;RAS
2024-06-18;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-18;Valérie;individuel;1;RAS;False;1;RAS
2024-06-18;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-18;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-18;MARANS;groupe;3;RAS;False;3;RAS
2024-06-18;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-19;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-19;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-19;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-19;Valérie;individuel;0;RAS;False;1;RAS
2024-06-19;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-19;MARANS;groupe;1;RAS;False;3;RAS
2024-06-20;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-20;Valérie;individuel;1;RAS;False;1;RAS
2024-06-20;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-20;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-20;MARANS;groupe;1;RAS;False;3;RAS
2024-06-20;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-21;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-21;MARANS;groupe;0;RAS;False;3;RAS
2024-06-21;Valérie;individuel;1;RAS;False;1;RAS
2024-06-21;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-21;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-21;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-22;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-22;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-22;MARANS;groupe;1;cassé;False;3;RAS
2024-06-22;Valérie;individuel;1;RAS;False;1;RAS
2024-06-22;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-22;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-23;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-23;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-23;MARANS;groupe;1;RAS;False;3;RAS
2024-06-23;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-23;Valérie;individuel;1;RAS;False;1;RAS
2024-06-23;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-24;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-24;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-24;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-24;Valérie;individuel;0;RAS;False;1;RAS
2024-06-24;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-24;MARANS;groupe;1;RAS;False;3;RAS
2024-06-25;MARANS;groupe;2;RAS;False;3;RAS
2024-06-25;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-25;Valérie;individuel;1;RAS;False;1;RAS
2024-06-25;Cunégonde;individuel;1;RAS;False;1;RAS
2024-06-25;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-25;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-26;Valérie;individuel;1;RAS;False;1;RAS
2024-06-26;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-26;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-26;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-26;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-26;MARANS;groupe;1;RAS;False;3;RAS
2024-06-27;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-27;Valérie;individuel;1;RAS;False;1;RAS
2024-06-27;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-27;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-27;MARANS;groupe;1;RAS;False;3;RAS
2024-06-27;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-28;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-28;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-28;Valérie;individuel;0;RAS;False;1;RAS
2024-06-28;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-28;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-28;MARANS;groupe;2;RAS;False;3;RAS
2024-06-29;MARANS;groupe;1;RAS;False;3;RAS
