Date;Poule_brute;Ponte_brute;Ponte;Effectif;Etat_oeuf;Doute;Remarques;niveau_observation;group_id
2024-05-05;Rémiel;;0;1;RAS;False;;individuel;
2024-05-05;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-05;Valérie;x;1;1;RAS;False;;individuel;
2024-05-05;Joséphine;;0;1;RAS;False;;individuel;
2024-05-05;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-05-06;Rémiel;;0;1;RAS;False;;individuel;
2024-05-06;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-06;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-06;Valérie;x;1;1;RAS;False;;individuel;
2024-05-06;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-05-06;Joséphine;;0;1;RAS;False;;individuel;
2024-05-07;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-07;Joséphine;;0;1;RAS;False;;individuel;
2024-05-07;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-07;Valérie;x;1;1;RAS;False;;individuel;
2024-05-07;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-07;Rémiel;;0;1;RAS;False;;individuel;
2024-05-08;Joséphine;;0;1;RAS;False;;individuel;
2024-05-08;Rémiel;;0;1;RAS;False;;individuel;
2024-05-08;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-08;Valérie;;0;1;RAS;False;;individuel;
2024-05-08;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-08;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-09;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-09;Joséphine;;0;1;RAS;False;;individuel;
2024-05-09;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-09;Rémiel;;0;1;RAS;False;;individuel;
2024-05-09;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-09;Valérie;x;1;1;RAS;False;;individuel;
2024-05-10;Joséphine;;0;1;RAS;False;;individuel;
2024-05-10;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-10;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-05-10;Rémiel;;0;1;RAS;False;;individuel;
2024-05-10;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-10;Valérie;x;1;1;RAS;False;;individuel;
2024-05-11;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-05-11;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-11;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-11;Rémiel;;0;1;RAS;False;;individuel;
2024-05-11;Joséphine;;0;1;RAS;False;;individuel;
2024-05-11;Valérie;x;1;1;RAS;False;;individuel;
2024-05-12;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-12;Joséphine;;0;1;RAS;False;;individuel;
2024-05-12;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-12;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-12;Rémiel;;0;1;RAS;False;;individuel;
2024-05-12;Valérie;x;1;1;RAS;False;;individuel;
2024-05-13;Joséphine;;0;1;RAS;False;;individuel;
2024-05-13;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-13;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-13;Valérie;x;1;1;RAS;False;;individuel;
2024-05-13;Rémiel;;0;1;RAS;False;;individuel;
2024-05-13;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-14;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-05-14;Rémiel;;0;1;RAS;False;;individuel;
2024-05-14;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-14;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-14;Joséphine;;0;1;RAS;False;;individuel;
2024-05-14;Valérie;;0;1;RAS;False;;individuel;
2024-05-15;Valérie;x;1;1;RAS;False;;individuel;
2024-05-15;Rémiel;;0;1;RAS;False;;individuel;
2024-05-15;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-15;Joséphine;;0;1;RAS;False;;individuel;
2024-05-15;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-15;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-16;Joséphine;;0;1;RAS;False;;individuel;
2024-05-16;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-16;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-16;Rémiel;;0;1;RAS;False;;individuel;
2024-05-16;Valérie;;0;1;RAS;False;;individuel;
2024-05-16;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-17;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-17;Valérie;x;1;1;RAS;False;;individuel;
2024-05-17;Joséphine;;0;1;RAS;False;;individuel;
2024-05-17;Rémiel;;0;1;RAS;False;;individuel;
2024-05-17;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-17;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-18;Rémiel;;0;1;RAS;False;;individuel;
2024-05-18;Joséphine;;0;1;RAS;False;;individuel;
2024-05-18;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-18;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-18;Valérie;;0;1;RAS;False;;individuel;
2024-05-18;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-19;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-19;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-05-19;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-19;Rémiel;;0;1;RAS;False;;individuel;
2024-05-19;Valérie;x;1;1;RAS;False;;individuel;
2024-05-19;Joséphine;;0;1;RAS;False;;individuel;
2024-05-20;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-20;Joséphine;;0;1;RAS;False;;individuel;
2024-05-20;Valérie;x;1;1;RAS;False;;individuel;
2024-05-20;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-20;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-20;Rémiel;;0;1;RAS;False;;individuel;
2024-05-21;Joséphine;;0;1;RAS;False;;individuel;
2024-05-21;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-21;Valérie;x;1;1;RAS;False;;individuel;
2024-05-21;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-21;Rémiel;;0;1;RAS;False;;individuel;
2024-05-21;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-22;Rémiel;arrêt calcium;0;1;RAS;False;arrêt calcium;individuel;
2024-05-22;Joséphine;;0;1;RAS;False;;individuel;
2024-05-22;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-22;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-22;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-22;Valérie;;0;1;RAS;False;;individuel;
2024-05-23;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-23;Valérie;x;1;1;RAS;False;;individuel;
2024-05-23;Joséphine;;0;1;RAS;False;;individuel;
2024-05-23;Rémiel;;0;1;RAS;False;;individuel;
2024-05-23;MARANS;;0;3;RAS;False;;groupe;MARANS
2024-05-23;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-24;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-24;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-05-24;Valérie;;0;1;RAS;False;;individuel;
2024-05-24;Joséphine;;0;1;RAS;False;;individuel;
2024-05-24;Rémiel;;0;1;RAS;False;;individuel;
2024-05-24;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-25;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-25;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-25;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-25;Joséphine;;0;1;RAS;False;;individuel;
2024-05-25;Rémiel;;0;1;RAS;False;;individuel;
2024-05-25;Valérie;x;1;1;RAS;False;;individuel;
2024-05-26;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-26;Valérie;x;1;1;RAS;False;;individuel;
2024-05-26;Joséphine;;0;1;RAS;False;;individuel;
2024-05-26;Rémiel;;0;1;RAS;False;;individuel;
2024-05-26;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-26;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-27;Valérie;x;1;1;RAS;False;;individuel;
2024-05-27;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-27;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-27;Joséphine;;0;1;RAS;False;;individuel;
2024-05-27;Rémiel;;0;1;RAS;False;;individuel;
2024-05-27;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-05-28;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-28;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-28;Valérie;x;1;1;RAS;False;;individuel;
2024-05-28;Joséphine;;0;1;RAS;False;;individuel;
2024-05-28;Rémiel;;0;1;RAS;False;;individuel;
2024-05-28;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-29;Valérie;x;1;1;RAS;False;;individuel;
2024-05-29;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-29;Joséphine;;0;1;RAS;False;;individuel;
2024-05-29;Rémiel;;0;1;RAS;False;;individuel;
2024-05-29;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-29;Cunégonde;x;1;1;RAS;False;;individuel;
2024-05-30;Cunégonde;;0;1;RAS;False;;individuel;
2024-05-30;Pioupioute;;0;1;RAS;False;;individuel;
2024-05-30;Rémiel;;0;1;RAS;False;;individuel;
2024-05-30;Joséphine;;0;1;RAS;False;;individuel;
2024-05-30;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-30;Valérie;;0;1;RAS;False;;individuel;
2024-05-31;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-05-31;Joséphine;;0;1;RAS;False;;individuel;
2024-05-31;Valérie;x;1;1;RAS;False;;individuel;
2024-05-31;Pioupioute;veut pondre;0;1;RAS;False;veut pondre;individuel;
2024-05-31;Rémiel;;0;1;RAS;False;;individuel;
2024-05-31;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-01;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-01;Rémiel;;0;1;RAS;False;;individuel;
2024-06-01;Valérie;x;1;1;RAS;False;;individuel;
2024-06-01;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-01;Joséphine;;0;1;RAS;False;;individuel;
2024-06-01;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-02;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-02;Rémiel;;0;1;RAS;False;;individuel;
2024-06-02;Joséphine;;0;1;RAS;False;;individuel;
2024-06-02;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-02;Valérie;x;1;1;RAS;False;;individuel;
2024-06-02;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-03;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-03;Valérie;x;1;1;RAS;False;;individuel;
2024-06-03;Joséphine;;0;1;RAS;False;;individuel;
2024-06-03;Rémiel;;0;1;RAS;False;;individuel;
2024-06-03;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-03;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-04;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-04;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-04;Joséphine;;0;1;RAS;False;;individuel;
2024-06-04;Rémiel;;0;1;RAS;False;;individuel;
2024-06-04;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-04;Valérie;x;1;1;RAS;False;;individuel;
2024-06-05;Rémiel;;0;1;RAS;False;;individuel;
2024-06-05;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-05;Joséphine;;0;1;RAS;False;;individuel;
2024-06-05;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-05;Valérie;;0;1;RAS;False;;individuel;
2024-06-05;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-06;Valérie;x;1;1;RAS;False;;individuel;
2024-06-06;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-06-06;Rémiel;;0;1;RAS;False;;individuel;
2024-06-06;Joséphine;;0;1;RAS;False;;individuel;
2024-06-06;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-06;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-07;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-07;Valérie;;0;1;RAS;False;;individuel;
2024-06-07;Joséphine;;0;1;RAS;False;;individuel;
2024-06-07;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-07;Rémiel;;0;1;RAS;False;;individuel;
2024-06-07;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-08;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-08;Rémiel;;0;1;RAS;False;;individuel;
2024-06-08;Joséphine;;0;1;RAS;False;;individuel;
2024-06-08;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-06-08;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-08;Valérie;x;1;1;RAS;False;;individuel;
2024-06-09;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-09;Valérie;x;1;1;RAS;False;;individuel;
2024-06-09;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-09;Joséphine;;0;1;RAS;False;;individuel;
2024-06-09;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-06-09;Rémiel;;0;1;RAS;False;;individuel;
2024-06-10;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-10;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-06-10;Joséphine;;0;1;RAS;False;;individuel;
2024-06-10;Rémiel;;0;1;RAS;False;;individuel;
2024-06-10;Valérie;x;1;1;RAS;False;;individuel;
2024-06-10;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-11;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-11;Valérie;;0;1;RAS;False;;individuel;
2024-06-11;Rémiel;;0;1;RAS;False;;individuel;
2024-06-11;Joséphine;;0;1;RAS;False;;individuel;
2024-06-11;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-11;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-12;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-12;Joséphine;;0;1;RAS;False;;individuel;
2024-06-12;Rémiel;;0;1;RAS;False;;individuel;
2024-06-12;Valérie;x;1;1;RAS;False;;individuel;
2024-06-12;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-12;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-13;Valérie;x;1;1;RAS;False;;individuel;
2024-06-13;Joséphine;;0;1;RAS;False;;individuel;
2024-06-13;Rémiel;;0;1;RAS;False;;individuel;
2024-06-13;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-13;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-13;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-14;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-14;Rémiel;;0;1;RAS;False;;individuel;
2024-06-14;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-14;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-14;Valérie;x;1;1;RAS;False;;individuel;
2024-06-14;Joséphine;;0;1;RAS;False;;individuel;
2024-06-15;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-15;Joséphine;;0;1;RAS;False;;individuel;
2024-06-15;Valérie;;0;1;RAS;False;;individuel;
2024-06-15;Rémiel;retrait point;0;1;RAS;False;retrait point;individuel;
2024-06-15;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-15;MARANS;x(cassé);1;3;cassé;False;;groupe;MARANS
2024-06-16;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-16;Valérie;x;1;1;RAS;False;;individuel;
2024-06-16;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-16;Joséphine;;0;1;RAS;False;;individuel;
2024-06-16;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-16;Rémiel;;0;1;RAS;False;;individuel;
2024-06-17;Rémiel;;0;1;RAS;False;;individuel;
2024-06-17;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-17;Valérie;x;1;1;RAS;False;;individuel;
2024-06-17;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-17;Joséphine;;0;1;RAS;False;;individuel;
2024-06-17;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-06-18;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-18;Valérie;x;1;1;RAS;False;;individuel;
2024-06-18;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-18;Rémiel;;0;1;RAS;False;;individuel;
2024-06-18;MARANS;3;3;3;RAS;False;;groupe;MARANS
2024-06-18;Joséphine;;0;1;RAS;False;;individuel;
2024-06-19;Joséphine;;0;1;RAS;False;;individuel;
2024-06-19;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-19;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-19;Valérie;;0;1;RAS;False;;individuel;
2024-06-19;Rémiel;;0;1;RAS;False;;individuel;
2024-06-19;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-20;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-20;Valérie;x;1;1;RAS;False;;individuel;
2024-06-20;Rémiel;;0;1;RAS;False;;individuel;
2024-06-20;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-20;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-20;Joséphine;;0;1;RAS;False;;individuel;
2024-06-21;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-21;MARANS;;0;3;RAS;False;;groupe;MARANS
2024-06-21;Valérie;x;1;1;RAS;False;;individuel;
2024-06-21;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-21;Rémiel;;0;1;RAS;False;;individuel;
2024-06-21;Joséphine;;0;1;RAS;False;;individuel;
2024-06-22;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-22;Joséphine;;0;1;RAS;False;;individuel;
2024-06-22;MARANS;x(cassé);1;3;cassé;False;;groupe;MARANS
2024-06-22;Valérie;x;1;1;RAS;False;;individuel;
2024-06-22;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-22;Rémiel;;0;1;RAS;False;;individuel;
2024-06-23;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-23;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-23;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-23;Joséphine;;0;1;RAS;False;;individuel;
2024-06-23;Valérie;x;1;1;RAS;False;;individuel;
2024-06-23;Rémiel;;0;1;RAS;False;;individuel;
2024-06-24;Rémiel;;0;1;RAS;False;;individuel;
2024-06-24;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-24;Joséphine;;0;1;RAS;False;;individuel;
2024-06-24;Valérie;;0;1;RAS;False;;individuel;
2024-06-24;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-24;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-06-25;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-06-25;Rémiel;;0;1;RAS;False;;individuel;
2024-06-25;Valérie;x;1;1;RAS;False;;individuel;
2024-06-25;Cunégonde;x;1;1;RAS;False;;individuel;
2024-06-25;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-25;Joséphine;;0;1;RAS;False;;individuel;
2024-06-26;Valérie;x;1;1;RAS;False;;individuel;
2024-06-26;Joséphine;;0;1;RAS;False;;individuel;
2024-06-26;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-26;Rémiel;;0;1;RAS;False;;individuel;
2024-06-26;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-26;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-27;Joséphine;;0;1;RAS;False;;individuel;
2024-06-27;Valérie;x;1;1;RAS;False;;individuel;
2024-06-27;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-27;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-27;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-27;Rémiel;;0;1;RAS;False;;individuel;
2024-06-28;Joséphine;;0;1;RAS;False;;individuel;
2024-06-28;Rémiel;;0;1;RAS;False;;individuel;
2024-06-28;Valérie;;0;1;RAS;False;;individuel;
2024-06-28;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-28;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-28;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-06-29;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-06-29;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-29;Rémiel;;0;1;RAS;False;;individuel;
2024-06-29;Valérie;x;1;1;RAS;False;;individuel;
2024-06-29;Joséphine;;0;1;RAS;False;;individuel;
2024-06-29;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-30;Joséphine;;0;1;RAS;False;;individuel;
2024-06-30;Valérie;x;1;1;RAS;False;;individuel;
2024-06-30;Rémiel;;0;1;RAS;False;;individuel;
2024-06-30;Cunégonde;;0;1;RAS;False;;individuel;
2024-06-30;Pioupioute;;0;1;RAS;False;;individuel;
2024-06-30;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-07-01;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-01;Rémiel;;0;1;RAS;False;;individuel;
2024-07-01;Joséphine;;0;1;RAS;False;;individuel;
2024-07-01;Valérie;;0;1;RAS;False;;individuel;
2024-07-01;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-01;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-02;Joséphine;;0;1;RAS;False;;individuel;
2024-07-02;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-02;Rémiel;;0;1;RAS;False;;individuel;
2024-07-02;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-02;Valérie;x;1;1;RAS;False;;individuel;
2024-07-02;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-03;Valérie;;0;1;RAS;False;;individuel;
2024-07-03;Rémiel;;0;1;RAS;False;;individuel;
2024-07-03;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-03;Joséphine;;0;1;RAS;False;;individuel;
2024-07-03;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-03;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-04;Valérie;;0;1;RAS;False;;individuel;
2024-07-04;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-04;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-04;Rémiel;;0;1;RAS;False;;individuel;
2024-07-04;Joséphine;;0;1;RAS;False;;individuel;
2024-07-04;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-05;Joséphine;;0;1;RAS;False;;individuel;
2024-07-05;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-05;Valérie;x;1;1;RAS;False;;individuel;
2024-07-05;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-05;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-05;Rémiel;;0;1;RAS;False;;individuel;
2024-07-06;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-06;Rémiel;;0;1;RAS;False;;individuel;
2024-07-06;Valérie;x;1;1;RAS;False;;individuel;
2024-07-06;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-06;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-06;Joséphine;;0;1;RAS;False;;individuel;
2024-07-07;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-07;Valérie;;0;1;RAS;False;;individuel;
2024-07-07;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-07;Rémiel;;0;1;RAS;False;;individuel;
2024-07-07;Joséphine;;0;1;RAS;False;;individuel;
2024-07-07;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-08;Joséphine;;0;1;RAS;False;;individuel;
2024-07-08;Rémiel;;0;1;RAS;False;;individuel;
2024-07-08;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-08;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-08;Valérie;x;1;1;RAS;False;;individuel;
2024-07-08;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-09;Valérie;x;1;1;RAS;False;;individuel;
2024-07-09;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-09;Joséphine;;0;1;RAS;False;;individuel;
2024-07-09;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-09;Rémiel;;0;1;RAS;False;;individuel;
2024-07-09;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-10;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-10;Rémiel;;0;1;RAS;False;;individuel;
2024-07-10;Valérie;;0;1;RAS;False;;individuel;
2024-07-10;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-10;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-10;Joséphine;;0;1;RAS;False;;individuel;
2024-07-11;Rémiel;;0;1;RAS;False;;individuel;
2024-07-11;Valérie;;0;1;RAS;False;;individuel;
2024-07-11;Joséphine;;0;1;RAS;False;;individuel;
2024-07-11;Cunégonde;arrêt couvade;0;1;RAS;False;arrêt couvade;individuel;
2024-07-11;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-11;MARANS;0;0;3;RAS;False;;groupe;MARANS
2024-07-12;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-12;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-12;Joséphine;;0;1;RAS;False;;individuel;
2024-07-12;Valérie;x;1;1;RAS;False;;individuel;
2024-07-12;Rémiel;;0;1;RAS;False;;individuel;
2024-07-12;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-13;Valérie;x;1;1;RAS;False;;individuel;
2024-07-13;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-13;Joséphine;;0;1;RAS;False;;individuel;
2024-07-13;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-13;Rémiel;;0;1;RAS;False;;individuel;
2024-07-13;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-14;MARANS;2;2;3;RAS;False;;groupe;MARANS
2024-07-14;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-14;Valérie;;0;1;RAS;False;;individuel;
2024-07-14;Rémiel;;0;1;RAS;False;;individuel;
2024-07-14;Joséphine;;0;1;RAS;False;;individuel;
2024-07-14;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-15;Rémiel;;0;1;RAS;False;;individuel;
2024-07-15;MARANS;0;0;3;RAS;False;;groupe;MARANS
2024-07-15;Joséphine;;0;1;RAS;False;;individuel;
2024-07-15;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-15;Valérie;;0;1;RAS;False;;individuel;
2024-07-15;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-16;Rémiel;;0;1;RAS;False;;individuel;
2024-07-16;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-16;Valérie;x;1;1;RAS;False;;individuel;
2024-07-16;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-16;Joséphine;;0;1;RAS;False;;individuel;
2024-07-16;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-17;MARANS;x;1;3;RAS;False;;groupe;MARANS
2024-07-17;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-17;Rémiel;;0;1;RAS;False;;individuel;
2024-07-17;Valérie;;0;1;RAS;False;;individuel;
2024-07-17;Pioupioute;;0;1;RAS;False;;individuel;
2024-07-17;Joséphine;;0;1;RAS;False;;individuel;
2024-07-18;MARANS;1;1;3;RAS;False;;groupe;MARANS
2024-07-18;Valérie;x;1;1;RAS;False;;individuel;
2024-07-18;Cunégonde;;0;1;RAS;False;;individuel;
2024-07-18;Joséphine;;0;1;RAS;False;;individuel;
