Date;Ponte_brute;niveau_observation;group_id;Ponte;Etat_oeuf;Doute;Effectif;Remarques;Poule_brute
2024-04-17;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-18;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-18;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-18;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-18;x;individuel;;1;RAS;False;1;;Valérie
2024-04-18;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-18;;individuel;;0;RAS;False;1;;Joséphine
2024-04-18;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-18;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-04-18;;individuel;;0;RAS;False;1;;Rémiel
2024-04-18;;individuel;;0;RAS;False;1;;Cunégonde
2024-04-19;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-04-19;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-19;x;individuel;;1;RAS;False;1;;Valérie
2024-04-19;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-19;;individuel;;0;RAS;False;1;;Rémiel
2024-04-19;;individuel;;0;RAS;False;1;;Nina et Tina
2024-04-19;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-19;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-19;;individuel;;0;RAS;False;1;;Joséphine
2024-04-19;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-20;;individuel;;0;RAS;False;1;;Rémiel
2024-04-20;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-04-20;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-20;x;individuel;;1;RAS;False;1;;Valérie
2024-04-20;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-20;;individuel;;0;RAS;False;1;;Joséphine
2024-04-20;x(double);individuel;MARANS;1;RAS;False;1;;Tina
2024-04-20;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-20;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-20;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-21;;individuel;;0;RAS;False;1;;Valérie
2024-04-21;3;groupe;MARANS;3;RAS;False;3;;MARANS_TOTAL
2024-04-21;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-21;;individuel;;0;RAS;False;1;;Joséphine
2024-04-21;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-21;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-04-21;;individuel;;0;RAS;False;1;;Cunégonde
2024-04-21;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-21;;individuel;;0;RAS;False;1;;Rémiel
2024-04-21;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-22;x(cassé);individuel;MARANS;1;cassé;False;1;;Albertine
2024-04-22;;individuel;;0;RAS;False;1;;Joséphine
2024-04-22;;individuel;;0;RAS;False;1;;Nina et Tina
2024-04-22;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-22;;individuel;MARANS;0;RAS;False;1;;Tina
2024-04-22;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-22;ajout calcium;individuel;;0;RAS;False;1;ajout calcium;Rémiel
2024-04-22;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-22;x;individuel;;1;RAS;False;1;;Valérie
2024-04-22;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-04-23;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-23;;individuel;;0;RAS;False;1;;Cunégonde
2024-04-23;;individuel;;0;RAS;False;1;;Rémiel
2024-04-23;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-23;;individuel;;0;RAS;False;1;;Joséphine
2024-04-23;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-23;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-23;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-04-23;x;individuel;;1;RAS;False;1;;Valérie
2024-04-23;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-04-24;x;individuel;;1;RAS;False;1;;Valérie
2024-04-24;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-24;fin traitement;individuel;;0;RAS;False;1;fin traitement;Joséphine
2024-04-24;;individuel;;0;RAS;False;1;;Rémiel
2024-04-24;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-24;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-24;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-04-24;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-24;3;groupe;MARANS;3;RAS;False;3;;MARANS_TOTAL
2024-04-24;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-25;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-25;;individuel;MARANS;0;RAS;False;1;;Tina
2024-04-25;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-25;;individuel;;0;RAS;False;1;;Joséphine
2024-04-25;x ?;individuel;MARANS;1;RAS;True;1;;Albertine
2024-04-25;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-25;x;individuel;;1;RAS;False;1;;Valérie
2024-04-25;;individuel;;0;RAS;False;1;;Rémiel
2024-04-25;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-25;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-26;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-26;;individuel;;0;RAS;False;1;;Joséphine
2024-04-26;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-26;;individuel;;0;RAS;False;1;;Valérie
2024-04-26;;individuel;;0;RAS;False;1;;Rémiel
2024-04-26;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-04-26;;individuel;MARANS;0;RAS;False;1;;Tina
2024-04-26;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-26;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-04-26;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-27;;individuel;;0;RAS;False;1;;Rémiel
2024-04-27;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-27;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-27;;individuel;;0;RAS;False;1;;Joséphine
2024-04-27;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-27;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-27;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-27;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-27;x;individuel;;1;RAS;False;1;;Valérie
2024-04-27;;individuel;MARANS;0;RAS;False;1;;Tina
2024-04-28;;individuel;;0;RAS;False;1;;Nina et Tina
2024-04-28;;individuel;;0;RAS;False;1;;Rémiel
2024-04-28;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-28;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-04-28;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-28;x;individuel;;1;RAS;False;1;;Valérie
2024-04-28;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-04-28;;individuel;;0;RAS;False;1;;Joséphine
2024-04-28;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-28;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-04-29;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-29;x;individuel;;1;RAS;False;1;;Cunégonde
2024-04-29;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-29;;individuel;MARANS;0;RAS;False;1;;Tina
2024-04-29;;individuel;;0;RAS;False;1;;Rémiel
2024-04-29;x;individuel;;1;RAS;False;1;;Valérie
2024-04-29;;individuel;;0;RAS;False;1;;Joséphine
2024-04-29;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-04-29;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-29;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-04-30;;individuel;;0;RAS;False;1;;Valérie
2024-04-30;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-04-30;;individuel;MARANS;0;RAS;False;1;;Nina
2024-04-30;;individuel;;0;RAS;False;1;;Rémiel
2024-04-30;;individuel;;0;RAS;False;1;;Joséphine
2024-04-30;;individuel;MARANS;0;RAS;False;1;;Tina
2024-04-30;;individuel;;0;RAS;False;1;;Nina et Tina
2024-04-30;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-04-30;;individuel;;0;RAS;False;1;;Pioupioute
2024-04-30;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-01;;individuel;;0;RAS;False;1;;Joséphine
2024-05-01;x;individuel;;1;RAS;False;1;;Valérie
2024-05-01;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-01;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-01;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-01;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-01;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-01;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-01;0;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2024-05-01;;individuel;;0;RAS;False;1;;Rémiel
2024-05-02;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-02;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-02;;individuel;;0;RAS;False;1;;Joséphine
2024-05-02;;individuel;;0;RAS;False;1;;Rémiel
2024-05-02;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-02;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-02;x;individuel;;1;RAS;False;1;;Valérie
2024-05-02;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-02;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-02;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-03;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-03;;individuel;;0;RAS;False;1;;Joséphine
2024-05-03;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-03;x;individuel;;1;RAS;False;1;;Valérie
2024-05-03;;individuel;;0;RAS;False;1;;Rémiel
2024-05-03;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-03;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-03;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-03;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-03;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-04;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-04;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-04;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-04;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-04;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-04;x;individuel;;1;RAS;False;1;;Valérie
2024-05-04;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-04;;individuel;;0;RAS;False;1;;Joséphine
2024-05-04;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-04;;individuel;;0;RAS;False;1;;Rémiel
2024-05-05;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-05;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-05;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-05;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-05;;individuel;;0;RAS;False;1;;Rémiel
2024-05-05;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-05;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-05;x;individuel;;1;RAS;False;1;;Valérie
2024-05-05;;individuel;;0;RAS;False;1;;Joséphine
2024-05-05;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-06;;individuel;;0;RAS;False;1;;Joséphine
2024-05-06;;individuel;;0;RAS;False;1;;Rémiel
2024-05-06;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-06;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-06;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-06;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-06;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-06;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-06;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-06;x;individuel;;1;RAS;False;1;;Valérie
2024-05-07;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-07;;individuel;;0;RAS;False;1;;Rémiel
2024-05-07;;individuel;;0;RAS;False;1;;Joséphine
2024-05-07;3;groupe;MARANS;3;RAS;False;3;;MARANS_TOTAL
2024-05-07;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-07;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-07;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-07;x;individuel;;1;RAS;False;1;;Valérie
2024-05-07;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-07;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-08;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-08;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-08;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-08;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-08;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-08;;individuel;;0;RAS;False;1;;Joséphine
2024-05-08;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-08;;individuel;;0;RAS;False;1;;Rémiel
2024-05-08;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-08;;individuel;;0;RAS;False;1;;Valérie
2024-05-09;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-09;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-09;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-09;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-09;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-09;;individuel;;0;RAS;False;1;;Rémiel
2024-05-09;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-09;x;individuel;;1;RAS;False;1;;Valérie
2024-05-09;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-09;;individuel;;0;RAS;False;1;;Joséphine
2024-05-10;;individuel;;0;RAS;False;1;;Joséphine
2024-05-10;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-10;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-10;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-10;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-10;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-10;;individuel;;0;RAS;False;1;;Rémiel
2024-05-10;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-10;x;individuel;;1;RAS;False;1;;Valérie
2024-05-10;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-11;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-11;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-11;x;individuel;;1;RAS;False;1;;Valérie
2024-05-11;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-11;;individuel;;0;RAS;False;1;;Joséphine
2024-05-11;;individuel;;0;RAS;False;1;;Rémiel
2024-05-11;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-11;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-11;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-11;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-12;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-12;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-12;;individuel;;0;RAS;False;1;;Joséphine
2024-05-12;;individuel;;0;RAS;False;1;;Rémiel
2024-05-12;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-12;x;individuel;;1;RAS;False;1;;Valérie
2024-05-12;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-12;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-12;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-12;3;groupe;MARANS;3;RAS;False;3;;MARANS_TOTAL
2024-05-13;;individuel;;0;RAS;False;1;;Rémiel
2024-05-13;x;individuel;;1;RAS;False;1;;Valérie
2024-05-13;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-13;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-13;;individuel;;0;RAS;False;1;;Joséphine
2024-05-13;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-13;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-13;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-13;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-13;3;groupe;MARANS;3;RAS;False;3;;MARANS_TOTAL
2024-05-14;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-14;;individuel;;0;RAS;False;1;;Joséphine
2024-05-14;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-14;;individuel;;0;RAS;False;1;;Rémiel
2024-05-14;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-14;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-14;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-14;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-14;;individuel;;0;RAS;False;1;;Valérie
2024-05-14;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-15;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-15;x;individuel;;1;RAS;False;1;;Valérie
2024-05-15;;individuel;;0;RAS;False;1;;Rémiel
2024-05-15;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-15;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-15;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-15;;individuel;;0;RAS;False;1;;Joséphine
2024-05-15;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-15;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-15;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-16;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-16;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-16;;individuel;;0;RAS;False;1;;Valérie
2024-05-16;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-16;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-16;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-16;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-16;;individuel;;0;RAS;False;1;;Joséphine
2024-05-16;;individuel;;0;RAS;False;1;;Rémiel
2024-05-16;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-17;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-17;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-17;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-17;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-17;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-17;x;individuel;;1;RAS;False;1;;Valérie
2024-05-17;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-17;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-17;;individuel;;0;RAS;False;1;;Joséphine
2024-05-17;;individuel;;0;RAS;False;1;;Rémiel
2024-05-18;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-18;;individuel;;0;RAS;False;1;;Valérie
2024-05-18;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-18;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-18;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-18;;individuel;;0;RAS;False;1;;Rémiel
2024-05-18;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-18;;individuel;;0;RAS;False;1;;Joséphine
2024-05-18;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-18;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-19;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-19;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-19;;individuel;;0;RAS;False;1;;Rémiel
2024-05-19;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-19;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-19;x;individuel;;1;RAS;False;1;;Valérie
2024-05-19;;individuel;;0;RAS;False;1;;Joséphine
2024-05-19;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-19;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-19;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-20;;individuel;;0;RAS;False;1;;Rémiel
2024-05-20;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-20;x;individuel;;1;RAS;False;1;;Valérie
2024-05-20;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-20;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-20;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-20;;individuel;;0;RAS;False;1;;Joséphine
2024-05-20;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-20;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-20;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-21;x;individuel;;1;RAS;False;1;;Valérie
2024-05-21;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-21;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-21;;individuel;;0;RAS;False;1;;Rémiel
2024-05-21;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-21;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-21;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-21;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-21;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-21;;individuel;;0;RAS;False;1;;Joséphine
2024-05-22;arrêt calcium;individuel;;0;RAS;False;1;arrêt calcium;Rémiel
2024-05-22;;individuel;;0;RAS;False;1;;Valérie
2024-05-22;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-22;;individuel;;0;RAS;False;1;;Joséphine
2024-05-22;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-22;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-22;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-22;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-22;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-22;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-23;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-23;;individuel;;0;RAS;False;1;;Rémiel
2024-05-23;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-23;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2024-05-23;;individuel;;0;RAS;False;1;;Joséphine
2024-05-23;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-23;x;individuel;;1;RAS;False;1;;Valérie
2024-05-23;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-23;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-23;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-24;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-24;;individuel;;0;RAS;False;1;;Joséphine
2024-05-24;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-24;;individuel;;0;RAS;False;1;;Rémiel
2024-05-24;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-24;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-24;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-24;;individuel;;0;RAS;False;1;;Valérie
2024-05-24;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-24;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-25;x;individuel;;1;RAS;False;1;;Valérie
2024-05-25;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-25;;individuel;;0;RAS;False;1;;Rémiel
2024-05-25;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-25;;individuel;;0;RAS;False;1;;Joséphine
2024-05-25;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-25;3;groupe;MARANS;3;RAS;False;3;;MARANS_TOTAL
2024-05-25;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-25;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-25;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-26;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-26;;individuel;;0;RAS;False;1;;Joséphine
2024-05-26;x;individuel;;1;RAS;False;1;;Valérie
2024-05-26;;individuel;;0;RAS;False;1;;Rémiel
2024-05-26;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-26;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-26;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-26;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-26;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-26;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-27;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-27;;individuel;;0;RAS;False;1;;Rémiel
2024-05-27;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-27;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-27;x;individuel;;1;RAS;False;1;;Valérie
2024-05-27;;individuel;;0;RAS;False;1;;Cunégonde
2024-05-27;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-27;;individuel;;0;RAS;False;1;;Joséphine
2024-05-27;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-27;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-28;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-28;x;individuel;;1;RAS;False;1;;Valérie
2024-05-28;;individuel;;0;RAS;False;1;;Nina et Tina
2024-05-28;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-28;;individuel;;0;RAS;False;1;;Joséphine
2024-05-28;;individuel;;0;RAS;False;1;;Rémiel
2024-05-28;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-28;x;individuel;MARANS;1;RAS;False;1;;Tina
2024-05-28;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-28;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-29;;individuel;;0;RAS;False;1;;Joséphine
2024-05-29;;individuel;MARANS;0;RAS;False;1;;Nina
2024-05-29;x;individuel;MARANS;1;RAS;False;1;;Albertine
2024-05-29;;individuel;;0;RAS;False;1;;Rémiel
2024-05-29;2;groupe;MARANS;2;RAS;False;3;;MARANS_TOTAL
2024-05-29;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-29;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-29;x;individuel;;1;RAS;False;1;;Cunégonde
2024-05-29;x;individuel;;1;RAS;False;1;;Valérie
2024-05-29;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-30;;individuel;;0;RAS;False;1;;Valérie
2024-05-30;;individuel;;0;RAS;False;1;;Rémiel
2024-05-30;;individuel;MARANS;0;RAS;False;1;;Albertine
2024-05-30;;individuel;;0;RAS;False;1;;Pioupioute
2024-05-30;x;individuel;;1;RAS;False;1;;Nina et Tina
2024-05-30;;individuel;;0;RAS;False;1;;Joséphine
2024-05-30;;individuel;MARANS;0;RAS;False;1;;Tina
2024-05-30;1;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2024-05-30;;individuel;;0;RAS;False;1;;Cunégonde
